-599.821	0.0362691
-599.452	-0.00315359
-599.083	0.012613
-598.715	0.00472926
-598.346	0.0126095
-597.979	-0.00315183
-597.61	0.020483
-597.24	0.0126028
-596.873	0.0126007
-596.504	-0.00314929
-596.137	-0.0188893
-595.768	-0.0267508
-595.398	0.0283162
-595.031	0.00471841
-594.662	0.00471794
-594.295	0.0125803
-593.926	0.0125795
-593.559	0.0204398
-593.19	0.00471629
-592.823	-0.00314375
-592.454	0.00471497
-592.087	-0.0110003
-591.718	0.0282838
-591.349	0.0282811
-590.982	0.0125673
-590.613	0.0282699
-590.246	-0.0188432
-589.877	-0.0345425
-589.51	0.02826
-589.143	-0.0188384
-588.774	0.00470914
-588.408	0.00470863
-588.039	0.0125533
-587.672	0.0203918
-587.303	0.0125443
-586.936	0.0282155
-586.568	0.0282079
-586.201	-0.00313352
-585.832	0.0281953
-585.465	0.0125283
-585.096	0.0203505
-584.73	-0.0109545
-584.363	0.0203406
-583.994	0.0125164
-583.628	0.028162
-583.259	0.00469377
-582.893	-0.00312906
-582.526	0.0281614
-582.157	-0.0187757
-581.791	0.0125184
-581.422	-0.0109548
-581.056	-0.0109559
-580.689	0.028176
-580.321	0.0438357
-579.954	0.0281858
-579.588	-0.00313182
-579.219	0.0203548
-578.853	0.0281816
-578.484	-0.0266087
-578.118	0.0125193
-577.752	0.0281624
-577.383	0.0437942
-577.017	-0.00312749
-576.65	0.0359602
-576.284	0.0437715
-575.916	0.0359516
-575.549	0.0046891
-575.183	0.0359519
-574.815	0.0125039
-574.448	0.0515747
-574.082	-0.0109396
-573.714	0.0125023
-573.348	0.0359402
-572.982	0.00468725
-572.615	0.00468661
-572.247	0.0124961
-571.881	0.0281148
-571.515	0.0046856
-571.149	-0.00312361
-570.78	-0.00312336
-570.414	-0.0265472
-570.048	0.0124922
-569.682	0.0125087
-569.314	0.0281369
-568.948	0.0359569
-568.582	0.0515819
-568.216	0.0281834
-567.85	0.0360037
-567.482	0.0126084
-567.116	0.0126257
-566.75	-0.018572
-566.384	0.0282688
-566.018	0.0204833
-565.65	0.0048924
-565.285	0.0361327
-564.919	0.0205422
-564.553	0.0205628
-564.187	-0.0028443
-563.821	0.0127919
-563.453	0.0518563
-563.087	-0.0027919
-562.722	-0.00277411
-562.356	0.0284718
-561.99	0.0362902
-561.625	0.0128883
-561.259	0.0129035
-560.893	0.0363226
-560.525	-0.0182658
-560.16	0.0363439
-559.794	0.0363541
-559.428	-0.010407
-559.063	0.0285806
-558.697	0.00521637
-558.332	0.0130232
-557.966	0.0208273
-557.6	0.0286297
-557.235	0.0286445
-556.869	0.00530044
-556.504	0.0520358
-556.138	0.0520521
-555.771	0.0442829
-555.405	0.00536997
-555.04	0.0209604
-554.674	0.0054053
-554.309	0.0132101
-553.943	0.0132279
-553.578	0.0443938
-553.213	-0.0023116
-552.847	0.00549203
-552.482	0.00550898
-552.117	-0.00225824
-551.751	0.0288928
-551.386	-0.00222273
-551.021	-0.00220507
-550.655	0.00559431
-550.29	-0.0177328
-549.925	0.0134101
-549.56	0.00564621
-549.197	0.029006
-548.831	0.0368038
-548.466	0.0446015
-548.101	0.021277
-547.736	0.0368563
-547.371	0.013532
-547.005	0.0291127
-546.64	0.0291315
-546.275	0.0291504
-545.91	0.0291689
-545.545	0.00583913
-545.18	0.0058564
-544.815	0.0136553
-544.452	0.0214537
-544.087	0.0136897
-543.722	0.0137075
-543.357	0.0292895
-542.992	0.0215272
-542.627	-0.00958791
-542.262	0.0137821
-541.897	0.0215863
-541.534	0.0371763
-541.169	0.0138368
-540.805	0.0294266
-540.44	0.0216578
-540.075	0.0216749
-539.71	0.0372623
-539.347	-0.00943255
-538.982	0.0295071
-538.618	0.0139545
-538.253	0.0295334
-537.888	0.0295439
-537.523	0.0295507
-537.161	0.0450987
-536.796	0.00625044
-536.431	0.0140337
-536.067	-0.00148259
-535.704	0.0528833
-535.339	0.0140792
-534.975	-0.00142908
-534.61	0.037402
-534.245	-0.00915761
-533.883	-0.016904
-533.518	0.0141674
-533.154	0.0374758
-532.791	-0.00132482
-532.427	0.0297482
-532.062	0.0297668
-531.698	-0.00127293
-531.335	0.0375733
-530.971	0.0298285
-530.606	0.0220815
-530.242	0.0298693
-529.879	0.0143505
-529.515	0.0609834
-529.151	-0.00115243
-528.788	-0.00890399
-528.424	0.0299593
-528.059	0.022209
-527.697	0.014458
-527.333	0.0533338
-526.968	0.0455845
-526.606	0.0378327
-526.242	0.0223057
-525.878	0.0300972
-525.516	0.0145672
-525.151	0.0379025
-524.789	0.0301446
-524.425	0.0301587
-524.061	0.0457129
-523.699	-0.000890642
-523.334	0.0146645
-522.97	0.00691297
-522.608	0.0224657
-522.244	0.0302487
-521.882	0.00696421
-521.518	0.100167
-521.156	-0.00853061
-520.792	0.0303027
-520.428	0.0225548
-520.066	-0.0084741
-519.702	0.0225888
-519.34	0.0303696
-518.976	0.0226261
-518.614	0.0304059
-518.25	0.0226607
-517.888	0.0614871
-517.524	0.0382169
-517.16	0.02271
-516.798	0.0382467
-516.434	0.038261
-516.073	0.0149979
-515.709	0.0150138
-515.347	0.0305432
-514.983	0.0305566
-514.621	0.0383246
-514.257	0.0150769
-513.896	0.0150931
-513.534	0.00735665
-513.17	0.030621
-512.809	0.03838
-512.445	0.0461369
-512.083	0.0151677
-511.72	0.0306724
-511.358	0.00745695
-510.994	0.015218
-510.633	0.0462115
-510.269	0.0307425
-509.907	0.00752742
-509.546	0.00754521
-509.182	0.0385466
-508.821	0.0153271
-508.457	0.00759824
-508.096	0.0231087
-507.734	0.0618582
-507.371	-9.58539e-005
-507.009	0.0386539
-506.646	0.0464178
-506.284	0.00770293
-505.923	0.015467
-505.559	0.0387239
-505.198	0.0309935
-504.837	0.023262
-504.473	0.038762
-504.112	0.0155469
-503.751	0.0155625
-503.387	0.0155785
-503.026	0.000116421
-502.665	0.0156125
-502.301	0.0001513
-501.94	0.023388
-501.579	0.0388867
-501.216	0.0466459
-500.854	0.0466637
-500.493	0.054421
-500.13	0.0234758
-499.769	0.0467101
-499.408	0.0235079
-499.047	0.0390018
-498.683	0.0312802
-498.322	0.0312972
-497.961	0.0313141
-497.598	0.00811685
-497.237	0.0545606
-496.876	0.0313637
-496.515	0.0159057
-496.152	0.0546062
-495.791	0.00820317
-495.43	0.039167
-495.069	0.0314486
-494.708	0.0159915
-494.345	0.0469481
-493.984	0.0237575
-493.623	0.0392383
-493.262	0.031518
-492.901	0.0547221
-492.538	0.0315439
-492.178	0.0161016
-491.817	0.0315759
-491.456	0.0161371
-491.095	0.0316152
-490.734	0.0316363
-490.371	0.0471215
-490.011	0.0703455
-489.65	0.0394375
-489.289	0.0317266
-488.929	0.0317561
-488.568	0.0472707
-488.207	0.0395546
-487.844	0.000847266
-487.484	0.0628267
-487.123	0.0318618
-486.762	0.0473652
-486.402	0.0396312
-486.041	0.06286
-485.681	0.00869344
-485.32	0.0551345
-484.96	0.0474065
-484.597	0.0164776
-484.236	0.0474251
-483.876	0.0474339
-483.515	0.0165231
-483.155	0.0783711
-482.794	0.032013
-482.434	0.055216
-482.073	0.0397769
-481.713	0.0397963
-481.353	0.0320872
-480.992	0.0475759
-480.632	0.047602
-480.271	0.032153
-479.911	0.0630959
-479.551	0.0631006
-479.19	0.0167306
-478.83	0.0167447
-478.47	0.0244827
-478.11	0.0862662
-477.749	0.0322212
-477.389	0.0245116
-477.029	0.02452
-476.669	0.032236
-476.308	0.0168308
-475.948	0.0476472
-475.588	0.0476491
-475.228	0.00917404
-474.868	0.0476622
-474.507	0.0553659
-474.147	0.0323019
-473.787	0.0400163
-473.429	0.0323413
-473.069	0.032357
-472.709	0.0400652
-472.349	0.0708509
-471.989	0.0170211
-471.629	0.047808
-471.269	0.0555205
-470.909	0.0401553
-470.549	0.0555644
-470.189	0.0248077
-469.831	0.0171316
-469.471	0.0710282
-469.111	0.0556581
-468.751	0.0171886
-468.391	0.00180813
-468.031	0.03263
-467.672	0.0326514
-467.314	0.0480782
-466.954	0.0403947
-466.594	0.0558205
-466.234	0.0635405
-465.875	0.0327416
-465.515	0.0327561
-465.157	0.0558729
-464.797	0.0173821
-464.438	0.0558853
-464.078	0.055888
-463.718	0.0328099
-463.361	0.0251273
-463.001	0.009763
-462.641	0.0482168
-462.282	0.0251688
-461.924	0.00981308
-461.564	0.0405615
-461.205	0.00984612
-460.845	0.0636202
-460.488	0.0175564
-460.128	0.00221955
-459.769	0.0329283
-459.409	0.0252622
-459.052	0.0252692
-458.692	0.048265
-458.333	0.0329542
-457.973	0.0253105
-457.616	0.0329877
-457.256	0.0330047
-456.897	0.0406791
-456.54	0.0713312
-456.18	0.0253955
-455.821	0.0637131
-455.463	0.025435
-455.104	0.0561121
-454.745	0.0331454
-454.387	0.0255003
-454.028	0.0561847
-453.669	0.0638659
-453.312	0.0408803
-452.952	0.0332294
-452.593	0.0409054
-452.236	0.0409189
-451.877	0.0332727
-451.52	0.0256275
-451.16	0.0256435
-450.801	0.0256589
-450.444	0.0333331
-450.085	0.0180315
-449.728	0.0257057
-449.369	0.048695
-449.009	0.0180826
-448.652	0.0410718
-448.293	0.0410896
-447.936	0.0411075
-447.577	0.0640977
-447.22	0.0181699
-446.861	0.0411584
-446.502	0.0794578
-446.145	-0.0124043
-445.786	0.0641682
-445.429	0.0335606
-445.07	0.0871442
-444.714	0.0182825
-444.355	0.0335961
-443.998	0.0183114
-443.639	0.0336173
-443.282	0.0259848
-442.923	0.0336419
-442.566	0.0565816
-442.207	0.0183883
-441.851	0.0489677
-441.492	-0.0121396
-441.135	0.0490013
-440.776	0.0413794
-440.42	0.041399
-440.061	0.0490601
-439.704	0.0414378
-439.348	0.0338131
-438.989	0.0720351
-438.632	0.0338428
-438.273	0.0338563
-437.917	0.0338688
-437.558	0.0262446
-437.202	0.0415289
-436.845	0.0644415
-436.486	0.0262866
-436.13	0.0491953
-435.771	0.0415765
-435.415	0.0568488
-435.058	0.0416033
-434.7	0.0721286
-434.343	0.0721398
-433.985	0.0416458
-433.628	0.0416606
-433.272	0.0493008
-432.913	0.0416908
-432.557	0.0188326
-432.201	0.0188484
-431.842	0.072218
-431.486	0.0341225
-431.13	0.0493783
-430.771	0.0341531
-430.415	0.064649
-430.059	0.0341872
-429.7	0.0418253
-429.344	0.0266042
-428.988	0.0418651
-428.629	0.0342636
-428.273	0.0266609
-427.917	0.0343014
-427.561	0.0190741
-427.202	0.0495805
-426.846	0.0419747
-426.49	0.0496125
-426.134	0.0343847
-425.776	0.0344001
-425.42	0.0420362
-425.064	0.0496756
-424.708	0.0344525
-424.349	0.04209
-423.993	0.0725855
-423.637	0.0497358
-423.281	0.0802063
-422.923	0.0345146
-422.567	0.0193032
-422.211	0.0954416
-421.855	0.0345594
-421.499	0.0345752
-421.141	0.0422017
-420.785	0.0498272
-420.429	0.0574508
-420.073	0.0574641
-419.718	0.0422603
-419.362	0.0422759
-419.004	0.0575086
-418.648	0.0499209
-418.292	0.0651613
-417.936	0.0347469
-417.581	0.0271578
-417.225	0.0576128
-416.869	0.0271835
-416.511	0.0576114
-416.155	0.0651986
-415.8	0.0347968
-415.444	0.0348024
-415.088	0.0575833
-414.733	0.0879774
-414.377	0.0652644
-414.021	0.0121018
-413.666	0.0425339
-413.31	0.0425486
-412.952	0.0349426
-412.597	0.0577496
-412.241	0.0653667
-411.885	0.0274008
-411.53	0.0426176
-411.174	0.0426385
-410.819	0.0578586
-410.463	0.0350775
-410.108	0.0502987
-409.752	0.0427185
-409.397	0.0199311
-409.041	0.0351493
-408.686	0.065563
-408.331	0.0427746
-407.975	0.0655747
-407.62	0.0503892
-407.264	0.0504
-406.909	0.0656015
-406.554	0.0124642
-406.198	0.0352608
-405.843	0.0276843
-405.488	0.0352927
-405.132	0.0428985
-404.777	0.0504996
-404.422	0.0353358
-404.066	-0.0101875
-403.711	0.0581619
-403.356	0.0354108
-403.001	0.0354362
-402.648	0.0354586
-402.292	0.0506792
-401.937	0.043097
-401.582	0.0355133
-401.227	0.0431289
-400.872	0.0203446
-400.517	0.0355538
-400.161	0.0203771
-399.806	0.0431832
-399.451	0.0507955
-399.098	0.0356197
-398.743	0.0584222
-398.388	0.0584373
-398.033	0.0356682
-397.678	0.0356842
-397.323	0.0736695
-396.968	0.035716
-396.615	0.0205459
-396.26	0.0357474
-395.905	0.020579
-395.55	0.0205955
-395.195	0.020612
-394.841	0.0433986
-394.488	0.0282345
-394.133	0.0510187
-393.778	0.0510356
-393.423	0.035875
-393.068	0.0131252
-392.716	0.0359102
-392.361	0.020749
-392.006	0.0131772
-391.651	0.0511362
-391.299	0.035976
-390.944	0.0587564
-390.589	0.0435985
-390.234	0.0436175
-389.882	0.0132821
-389.527	0.0436597
-389.172	0.0360908
-388.818	0.0437014
-388.465	0.0740851
-388.111	0.0665105
-387.756	0.0133882
-387.403	0.0209964
-387.049	0.0513752
-386.694	0.0589806
-386.342	0.0362271
-385.987	0.00588489
-385.633	0.0666207
-385.278	0.0438673
-384.926	0.0818274
-384.571	0.0514851
-384.217	0.0514989
-383.864	0.0287519
-383.51	0.051528
-383.158	0.0211985
-382.803	0.0515592
-382.449	0.0364042
-382.096	0.0288358
-381.742	0.0440255
-381.387	0.0364575
-381.035	0.044064
-380.681	0.0516531
-380.329	0.0440706
-379.974	0.02134
-379.62	0.0213468
-379.268	0.0743382
-378.913	0.0592282
-378.561	0.0516827
-378.207	0.051722
-377.853	0.0366018
-377.501	0.0366261
-377.146	0.036637
-376.794	0.036653
-376.44	0.0366698
-376.088	0.00637872
-375.734	0.0518696
-375.382	0.0215726
-375.028	0.0215903
-374.676	0.0291901
-374.322	0.0292111
-373.97	0.0368169
-373.616	0.0444271
-373.264	0.00651413
-372.91	0.0368904
-372.558	0.0369151
-372.204	0.0521278
-371.852	0.0445605
-371.498	0.036988
-371.146	0.0294129
-370.792	0.0370369
-370.44	0.0598696
-370.086	0.0598938
-369.734	0.0371005
-369.38	0.0447224
-369.029	0.0295292
-368.677	0.0371457
-368.323	0.0295609
-367.971	0.0447851
-367.617	0.0143906
-367.266	0.0220112
-366.912	0.0220284
-366.56	0.0372507
-366.208	0.0144601
-365.854	0.0677022
-365.503	-0.000712747
-365.149	0.0297249
-364.797	0.0449583
-364.446	0.0525907
-364.092	0.0373953
-363.741	0.0450228
-363.389	0.0374313
-363.035	0.0146208
-362.684	0.0526782
-362.332	0.0450834
-361.979	0.0222777
-361.627	0.0375035
-361.276	0.0375176
-360.922	0.0299273
-360.571	0.0299384
-360.219	0.0223524
-359.865	0.045152
-359.514	0.0299758
-359.163	0.0527726
-358.809	0.0148211
-358.458	0.0452133
-358.106	0.0224506
-357.755	0.030066
-357.402	0.052882
-357.05	0.0301076
-356.699	0.045323
-356.348	0.0225449
-355.994	0.0301597
-355.643	0.0529666
-355.292	0.0377854
-354.94	0.0377978
-354.587	0.0378079
-354.236	0.0226361
-353.885	0.0302372
-353.533	0.0378347
-353.182	0.0302619
-352.829	0.0454402
-352.478	0.0302909
-352.127	0.0378879
-351.776	0.00758188
-351.424	0.0303424
-351.071	0.0227797
-350.72	0.0227984
-350.369	0.0379838
-350.018	0.0455884
-349.667	0.0607797
-349.316	0.0304595
-348.963	0.0456532
-348.612	0.0380895
-348.261	0.0229324
-347.91	0.0381313
-347.559	0.0533297
-347.208	0.0381649
-346.857	0.068532
-346.506	0.030601
-346.153	0.0154444
-345.802	0.0382091
-345.451	0.0306381
-345.1	0.0533835
-344.749	0.0382347
